x		f(x)		fa'(x)		fd'(x)		fa''(x)		fd''(x)
0.930000	0.648716	-1.415517	-0.014344	-2.413224	-2.385240
0.940000	0.634372	-1.453292	-0.014723	-2.385240	-2.354669
0.950000	0.619650	-1.491269	-0.015103	-2.354669	-2.321458
0.960000	0.604546	-1.529414	-0.015485	-2.321458	-2.285557
0.970000	0.589061	-1.567692	-0.015869	-2.285557	-2.246914
0.980000	0.573192	-1.606065	-0.016253	-2.246914	-2.205480
0.990000	0.556939	-1.644495	-0.016637	-2.205480	-2.161209
1.000000	0.540302	-1.682942	-0.017022	-2.161209	-2.114054
1.010000	0.523281	-1.721364	-0.017405	-2.114054	-2.063971
1.020000	0.505875	-1.759718	-0.017788	-2.063971	-2.010917
1.030000	0.488087	-1.797958	-0.018170	-2.010917	-1.954853
1.040000	0.469917	-1.836038	-0.018550	-1.954853	-1.895740
1.050000	0.451367	-1.873911	-0.018927	-1.895740	-1.833542
1.060000	0.432439	-1.911526	-0.019302	-1.833542	-1.768227
1.070000	0.413137	-1.948831	-0.019673	-1.768227	-1.699764
1.080000	0.393464	-1.985775	-0.020041	-1.699764	-1.628125
1.090000	0.373423	-2.022301	-0.020404	-1.628125	-1.553285
1.100000	0.353019	-2.058355	-0.020762	-1.553285	-1.475224
1.110000	0.332258	-2.093879	-0.021114	-1.475224	-1.393924
1.120000	0.311144	-2.128813	-0.021460	-1.393924	-1.309370
1.130000	0.289684	-2.163097	-0.021799	-1.309370	-1.221552
1.140000	0.267884	-2.196669	-0.022131	-1.221552	-1.130463
1.150000	0.245753	-2.229465	-0.022455	-1.130463	-1.036101
1.160000	0.223298	-2.261421	-0.022770	-1.036101	-0.938469
1.170000	0.200527	-2.292470	-0.023076	-0.938469	-0.837571
1.180000	0.177452	-2.322546	-0.023372	-0.837571	-0.733421
1.190000	0.154080	-2.351579	-0.023656	-0.733421	-0.626034
1.200000	0.130424	-2.379500	-0.023930	-0.626034	-0.515431
1.210000	0.106494	-2.406238	-0.024191	-0.515431	-0.401639
1.220000	0.082303	-2.431722	-0.024439	-0.401639	-0.284691
1.230000	0.057864	-2.455878	-0.024674	-0.284691	-0.164624
1.240000	0.033190	-2.478634	-0.024894	-0.164624	-0.041481
1.250000	0.008296	-2.499914	-0.025099	-0.041481	0.084687
1.260000	-0.016803	-2.519644	-0.025288	0.084687	0.213823
1.270000	-0.042091	-2.537749	-0.025461	0.213823	0.345867
1.280000	-0.067552	-2.554152	-0.025616	0.345867	0.480749
1.290000	-0.093168	-2.568778	-0.025753	0.480749	0.618392
1.300000	-0.118922	-2.581549	-0.025871	0.618392	0.758715
1.310000	-0.144793	-2.592390	-0.025970	0.758715	0.901627
1.320000	-0.170763	-2.601224	-0.026048	0.901627	1.047032
1.330000	-0.196810	-2.607975	-0.026105	1.047032	1.194824
1.340000	-0.222915	-2.612566	-0.026139	1.194824	1.344893
1.350000	-0.249054	-2.614922	-0.026151	1.344893	1.497119
1.360000	-0.275206	-2.614968	-0.026140	1.497119	1.651375
1.370000	-0.301346	-2.612631	-0.026104	1.651375	1.807525
1.380000	-0.327450	-2.607837	-0.026044	1.807525	1.965427
1.390000	-0.353494	-2.600514	-0.025958	1.965427	2.124930
1.400000	-0.379452	-2.590592	-0.025845	2.124930	2.285875
1.410000	-0.405297	-2.578002	-0.025706	2.285875	2.448095
1.420000	-0.431003	-2.562676	-0.025538	2.448095	2.611415
1.430000	-0.456541	-2.544549	-0.025343	2.611415	2.775652
1.440000	-0.481884	-2.523557	-0.025118	2.775652	2.940615
1.450000	-0.507003	-2.499639	-0.024864	2.940615	3.106103
1.460000	-0.531867	-2.472738	-0.024580	3.106103	3.271909
1.470000	-0.556447	-2.442796	-0.024265	3.271909	3.437818
1.480000	-0.580713	-2.409762	-0.023919	3.437818	3.603606
1.490000	-0.604632	-2.373585	-0.023542	3.603606	3.769042
1.500000	-0.628174	-2.334220	-0.023132	3.769042	3.933885
1.510000	-0.651306	-2.291623	-0.022690	3.933885	4.097891
1.520000	-0.673995	-2.245757	-0.022214	4.097891	4.260803
1.530000	-0.696210	-2.196586	-0.021706	4.260803	4.422361
1.540000	-0.717916	-2.144080	-0.021164	4.422361	4.582296
1.550000	-0.739080	-2.088215	-0.020589	4.582296	4.740333
1.560000	-0.759669	-2.028968	-0.019979	4.740333	4.896190
1.570000	-0.779648	-1.966324	-0.019336	4.896190	5.049578
1.580000	-0.798984	-1.900274	-0.018658	5.049578	5.200204
1.590000	-0.817642	-1.830811	-0.017947	5.200204	5.347768
1.600000	-0.835589	-1.757937	-0.017201	5.347768	5.491965
1.610000	-0.852790	-1.681660	-0.016421	5.491965	5.632485
1.620000	-0.869211	-1.601992	-0.015608	5.632485	5.769015
1.630000	-0.884818	-1.518953	-0.014760	5.769015	5.901235
1.640000	-0.899579	-1.432569	-0.013880	5.901235	6.028826
1.650000	-0.913459	-1.342875	-0.012967	6.028826	6.151463
1.660000	-0.926425	-1.249910	-0.012021	6.151463	6.268819
1.670000	-0.938446	-1.153723	-0.011043	6.268819	6.380567
1.680000	-0.949489	-1.054368	-0.010034	6.380567	6.486376
1.690000	-0.959523	-0.951910	-0.008994	6.486376	6.585917
1.700000	-0.968517	-0.846419	-0.007924	6.585917	6.678860
1.710000	-0.976442	-0.737975	-0.006826	6.678860	6.764878
1.720000	-0.983267	-0.626664	-0.005699	6.764878	6.843642
1.730000	-0.988966	-0.512583	-0.004544	6.843642	6.914829
1.740000	-0.993510	-0.395836	-0.003364	6.914829	6.978117
1.750000	-0.996874	-0.276536	-0.002159	6.978117	7.033189
1.760000	-0.999032	-0.154804	-0.000930	7.033189	7.079733
1.770000	-0.999962	-0.030772	0.000322	7.079733	7.117442
1.780000	-0.999641	0.095423	0.001594	7.117442	7.146017
1.790000	-0.998047	0.223631	0.002885	7.146017	7.165166
1.800000	-0.995162	0.353695	0.004194	7.165166	7.174605
1.810000	-0.990968	0.485450	0.005520	7.174605	7.174060
1.820000	-0.985448	0.618720	0.006859	7.174060	7.163269
1.830000	-0.978589	0.753322	0.008211	7.163269	7.141979
1.840000	-0.970378	0.889063	0.009573	7.141979	7.109952
1.850000	-0.960804	1.025742	0.010944	7.109952	7.066961
1.860000	-0.949860	1.163149	0.012321	7.066961	7.012796
1.870000	-0.937540	1.301066	0.013702	7.012796	6.947262
